sku,titulo,descricao,marca,categoria,preco,preco_clube,preco_original,preco_assinante,avaliacao,total_avaliacoes,em_estoque,url,imagens_todas
2546931,"Ração Seca Nestlé Purina Pro Plan Frango Cães Filhotes Raças Pequenas - 2,5Kg","- Alimento para filhotes de cães de 1 a 12 meses (até 10 kg);<br>
- Único com colostro (o primeiro leite materno) e carne fresca como primeiro ingrediente;<br>
- Rica em prebióticos naturais que protegem o sistema de defesa natural do seu filhote, garantindo um desenvolvimento saudável.<br><br>

- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Purina Pro Plan,cachorro/racoes/racao-seca,138.15,110.52,137.9,124.33,4.61,51,True,https://www.petlove.com.br/racao-nestle-purina-pro-plan-puppy-racas-pequenas/p?sku=2546931,https://www.petlove.com.br/images/products/230276/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_2_5.jpg?1770788117 | https://www.petlove.com.br/images/products/230630/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_2_5KG.jpg?1770788412 | https://www.petlove.com.br/images/products/230631/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_2_5KG_1.jpg?1770788413 | https://www.petlove.com.br/images/products/230278/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396.jpg?1770788120 | https://www.petlove.com.br/images/products/230632/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_2_5KG_2.jpg?1770788415 | https://www.petlove.com.br/images/products/230633/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_2_5KG_3.jpg?1770788416 | https://www.petlove.com.br/images/products/230638/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_7_5KG_4.jpg?1770788421 | https://www.petlove.com.br/images/products/230641/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_7_5KG_5.jpg?1770788424 | https://www.petlove.com.br/images/products/230639/hd_large/Ra%C3%A7%C3%A3o_Seca_Nestl%C3%A9_Purina_Pro_Plan_Frango_C%C3%A3es_Filhotes_Ra%C3%A7as_Pequenas_1603396_7_5KG_6.jpg?1770788423
2150521,"Ração Farmina N&D Ancestral Grain Frango Cães Adultos Raças Grandes - 10,1Kg","- Sistema de nutrição para carnívoros com 90% de proteínas de origem animal;<br>
- Zero adição de trangênicos, corantes e aromas artificiais, com long life vitaminas; <br>
- Alimento completo e balanceado feito de carnes nobres e com baixo índice glicêmico; <br>
- Ingrediantes de alta qualidade com mix de sabor como, frango, romã, aveia e cevada; <br>
- Promove uma pelagem com mais brilho e maciez, indicado para cães adultos de raças grandes. 
<br><br>
<strong> Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição. </strong>",N&D,cachorro/racoes/racao-seca,433.9,368.82,433.9,390.51,5.0,11,True,https://www.petlove.com.br/racao-farmina-n-d-ancestral-grain-frango-caes-adultos-racas-grandes/p?sku=2150521,https://www.petlove.com.br/images/products/246321/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466.jpg?1770880606 | https://www.petlove.com.br/images/products/246327/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_6.jpg?1770880613 | https://www.petlove.com.br/images/products/246325/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_5.jpg?1770880612 | https://www.petlove.com.br/images/products/246324/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_4.jpg?1770880611 | https://www.petlove.com.br/images/products/246328/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_3.jpg?1770880616 | https://www.petlove.com.br/images/products/246322/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_2.jpg?1770880606 | https://www.petlove.com.br/images/products/246323/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_1.jpg?1770880608 | https://www.petlove.com.br/images/products/246326/hd_large/Ra%C3%A7%C3%A3o_Farmina_N_D_Ancestral_Grain_Frango_C%C3%A3es_Adultos_Ra%C3%A7as_Grandes_2150466_7.jpg?1770880612
31027516866,Ração Seca Zuppy Frango e Arroz para Cães Adultos de Porte Pequeno - 15Kg,"- Com prebiótico, probiótico e fibras vegetais para melhor fluxo intestinal;<br>
- Contém extrato de yucca, auxilia na redução do volume e odor das fezes;<br>
- Alimento de fácil digestão feito com L-carnitina para melhor queima de gordura;<br>
- Fórmula com condroitina e clucosamina, auxilia na manutenção das articulações;<br>
- Possui hexametafosfato de sódio, combate a formação de placa bacteriana e tártaro.
<br><br>
- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Zuppy,cachorro/racoes/racao-seca,184.4,156.74,184.4,165.96,4.5,8,True,https://www.petlove.com.br/racao-seca-zuppy-frango-e-arroz-para-caes-adultos-de-porte-pequeno/p?sku=31027516866,https://www.petlove.com.br/images/products/262075/hd_large/Ra%C3%A7%C3%A3o_Seca_Zuppy_Frango_e_Arroz_para_C%C3%A3es_Adultos_de_Porte_Pequeno_31027516862_%281%29.jpg?1770965166 | https://www.petlove.com.br/images/products/262077/hd_large/Ra%C3%A7%C3%A3o_Seca_Zuppy_Frango_e_Arroz_para_C%C3%A3es_Adultos_de_Porte_Pequeno_31027516862_%284%29.jpg?1770965168 | https://www.petlove.com.br/images/products/262078/hd_large/Ra%C3%A7%C3%A3o_Seca_Zuppy_Frango_e_Arroz_para_C%C3%A3es_Adultos_de_Porte_Pequeno_31027516862_%283%29.jpg?1770965169 | https://www.petlove.com.br/images/products/262074/hd_large/Ra%C3%A7%C3%A3o_Seca_Zuppy_Frango_e_Arroz_para_C%C3%A3es_Adultos_de_Porte_Pequeno_31027516862_%281%29.png?1770965165 | https://www.petlove.com.br/images/products/262076/hd_large/Ra%C3%A7%C3%A3o_Seca_Zuppy_Frango_e_Arroz_para_C%C3%A3es_Adultos_de_Porte_Pequeno_31027516862_%282%29.jpg?1770965167
31027541716,"Ração Seca Hill's Science Diet Peso Perfeito Frango para Cães Adultos Porte Pequeno e Mini - 1,81Kg",<p>- Ajuda na perda de peso saud&aacute;vel e manuten&ccedil;&atilde;o do peso ideal;<br />- Desenvolvido especialmente para c&atilde;es at&eacute; 11 kg;<br />- Com frango para manter a massa muscular magra;<br />- F&oacute;rmula equilibrada para manter seu c&atilde;o satisfeito por mais tempo;<br />- Ajuda a facilitar a digest&atilde;o e promover o bem-estar geral.</p>,Hills,cachorro/racoes/racao-seca,181.99,154.7,181.99,163.79,5.0,1,True,https://www.petlove.com.br/racao-seca-hill-s-science-diet-peso-perfeito-frango-para-caes-adultos-porte-pequeno-e-mini/p?sku=31027541716,https://www.petlove.com.br/images/products/289467/hd_large/31027541715_0000_SD_Canine_Adult_Perfect_Weight_Small__and__Mini__dry__3D_Front.jpg?1771136162 | https://www.petlove.com.br/images/products/289468/hd_large/31027541715_0001_SD_Canine_Adult_Perfect_Weight_Small__and__Mini__dry__3D_Back.jpg?1771136163 | https://www.petlove.com.br/images/products/367489/hd_large/52742382104_01.jpg?1771737179 | https://www.petlove.com.br/images/products/367490/hd_large/52742382104_03.jpg?1771737181 | https://www.petlove.com.br/images/products/367491/hd_large/52742382104_06.jpg?1771737183 | https://www.petlove.com.br/images/products/367492/hd_large/52742382104_07.jpg?1771737183 | https://www.petlove.com.br/images/products/367493/hd_large/52742382104_04.jpg?1771737185 | https://www.petlove.com.br/images/products/367494/hd_large/52742382104_05.jpg?1771737185 | https://www.petlove.com.br/images/products/367495/hd_large/52742382104_02.jpg?1771737185 | https://www.petlove.com.br/images/products/367496/hd_large/52742382104_08.jpg?1771737187
31016894-2,Ração Farmina Cibau Adult para Cães Adultos de Raças Médias - 15Kg,"- Ração super premium indicada para cães adultos de raças médias;<br>
- Croquetes Especiais - Partículas adequadas para cães adultos de raças médias que proporcionam melhor apreensão e mastigação do alimento;<br>
- Alta Digestibilidade - Ingredientes selecionados e de qualidade aliados a um processo de alta tecnologia, conferem um ótimo aproveitamento do alimento;<br>
- Biodisponibilidade - Minerais orgânicos são melhor aproveitados, proporcionando mais saúde e vitalidade;<br>
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Cibau,cachorro/racoes/racao-seca,425.5,361.68,425.5,382.95,4.83,41,True,https://www.petlove.com.br/racao-cibau-adulto-31016894/p?sku=31016894-2,https://www.petlove.com.br/images/products/189726/hd_large/Racao-Farmina-Cibau-Adult-para-Caes-Adultos-de-Racas-Medias.jpg?1770532553
2727873,Ração Seca Monello Frango para Cães Adultos Raças Pequenas - 1Kg,"- Ideal para promover saúde e beleza dos pelos e da pele dos peludinhos;<br>
- Conta com extrato de Yucca Schidigera atuando diretamente na redução do odor e volume das fezes, contribuindo para um ambiente mais higiênico;<br>
- Aumenta a vitalidade e bem-estar dos doguinhos;<br>
- Ajuda a manter os dentes sadios e limpos;<br>
- Rico em antioxidantes, responsáveis por prevenir o envelhecimento e combater radicais livres;<br>
- Contém adição de linhaça, óleo de girassol e azeite de oliva.<br><br>
- Este produto possui Satisfação Garantida, saiba mais abaixo na descrição.",Monello,cachorro/racoes/racao-seca,26.99,22.95,26.99,24.29,4.33,18,True,https://www.petlove.com.br/racao-seca-monello-frango-para-caes-adultos-racas-pequenas/p?sku=2727873,https://www.petlove.com.br/images/products/249332/hd_large/Ra%C3%A7%C3%A3o_Seca_Monello_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2727845_19.jpg?1770883221 | https://www.petlove.com.br/images/products/249331/hd_large/Ra%C3%A7%C3%A3o_Seca_Monello_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2727845_18.jpg?1770883221 | https://www.petlove.com.br/images/products/249333/hd_large/Ra%C3%A7%C3%A3o_Seca_Monello_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2727845_17.jpg?1770883222
31027539307,"Ração Seca Hill's Pedaços Pequenos Pele Sensível para Cães Adultos - 1,8Kg","<p>- Sa&uacute;de da pele: Ingredientes que promovem uma pele saud&aacute;vel e bem hidratada;<br />- Pelo brilhante: Nutrientes que deixam o pelo macio e com brilho natural;<br />- F&aacute;cil digest&atilde;o: Peda&ccedil;os pequenos que facilitam a mastiga&ccedil;&atilde;o e a digest&atilde;o;<br />- Redu&ccedil;&atilde;o de irrita&ccedil;&otilde;es: Fortalece a barreira cut&acirc;nea, reduzindo coceiras e irrita&ccedil;&otilde;es.</p>
<p>&nbsp;</p>
<p>- Este produto possui Satisfa&ccedil;&atilde;o Garantida. Saiba mais abaixo na descri&ccedil;&atilde;o.</p>",Hills,cachorro/racoes/racao-seca,181.99,154.7,181.99,163.79,4.89,9,True,https://www.petlove.com.br/racao-seca-hill-s-pedacos-pequenos-pele-sensivel-para-caes-adultos/p?sku=31027539307,https://www.petlove.com.br/images/products/283581/hd_large/52742033167.jpg?1771131072 | https://www.petlove.com.br/images/products/231196/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_2.jpg?1770788833 | https://www.petlove.com.br/images/products/231198/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_4.jpg?1770788836 | https://www.petlove.com.br/images/products/231199/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_5.jpg?1770788836 | https://www.petlove.com.br/images/products/231200/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_6.jpg?1770788837 | https://www.petlove.com.br/images/products/231197/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_3.jpg?1770788834 | https://www.petlove.com.br/images/products/231201/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_7.jpg?1770788838 | https://www.petlove.com.br/images/products/250785/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_%281%29.jpg?1770884394 | https://www.petlove.com.br/images/products/250786/hd_large/Ra%C3%A7%C3%A3o_Seca_Hill's_Peda%C3%A7os_Pequenos_Pele_Sens%C3%ADvel_para_C%C3%A3es_Adultos_2558937_%282%29.jpg?1770884397
31027520535,Ração Seca Magnus Supreme Frango e Cereais para Cães Adultos - 7Kg,"- Ômegas 3 e 6, biotina, zinco quelato: promovem a beleza e saúde da pele e pelagem;<br>
- Fórmula enriquecida com vitaminas e minerais, alta absorção de nutrientes essenciais;<br>
- Receita composta por ingredientes que auxiliam no fluxo e equilíbrio da flora intestinal;<br>
- Proteína de alto valor agregado com maior absorção e aproveitamento pelo organismo.",Magnus,cachorro/racoes/racao-seca,89.9,76.42,89.9,80.91,4.0,8,True,https://www.petlove.com.br/racao-magnus-supreme-frango-e-cereais-para-caes-adultos/p?sku=31027520535,https://www.petlove.com.br/images/products/266477/hd_large/Ra%C3%A7%C3%A3o_Seca_Magnus_Supreme_Frango_e_Cereais_para_C%C3%A3es_Adultos_2661005.jpg?1770970449
3102750408,Ração Snow Dog Carne com Brócolis para Cães Adultos - 20Kg,"- Ideal para uma dieta completa e balanceada;<br>
- Com prebióticos para manter a saúde intestinal;<br>
- Fórmula livre de corantes e aromatizantes artificiais;<br>
- Contém antioxidante natural, combate ao envelhecimento.",Snow Dog,cachorro/racoes/racao-seca,206.78,175.77,206.78,186.1,3.63,8,True,https://www.petlove.com.br/racao-seca-snow-dog-carne-com-brocolis-para-caes-adultos/p?sku=3102750408,https://www.petlove.com.br/images/products/259329/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%281%29.png?1770963205 | https://www.petlove.com.br/images/products/259330/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%282%29.png?1770963207 | https://www.petlove.com.br/images/products/259333/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%283%29.png?1770963210 | https://www.petlove.com.br/images/products/259336/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%284%29.png?1770963214 | https://www.petlove.com.br/images/products/259332/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%285%29.png?1770963209 | https://www.petlove.com.br/images/products/259334/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%286%29.png?1770963212 | https://www.petlove.com.br/images/products/259335/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%287%29.png?1770963213 | https://www.petlove.com.br/images/products/259331/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%288%29.png?1770963207 | https://www.petlove.com.br/images/products/259328/hd_large/Ra%C3%A7%C3%A3o_Seca_Snow_Dog_Carne_com_Br%C3%B3colis_para_C%C3%A3es_Adultos_3102750406_%289%29.png?1770963205
3100348-2,Ração Premiatta Nutri Care Light para Cães Adultos - 15Kg,"- Reduzido Teor Calórico / Evita a Obesidade e o Sobrepeso;<br>
- Favorece a Utilização da Gordura Corporal para Gerar Energia;<br>
- Controle e Preservação dos Dentes;<br>
- Maior Digestibilidade e Menor Odor Fecal.",Premiatta Petfood,cachorro/racoes/racao-seca,299.9,254.92,299.9,269.91,4.86,7,True,https://www.petlove.com.br/racao-premiatta-light-3100348/p?sku=3100348-2,https://www.petlove.com.br/images/products/370957/hd_large/3100348-2.png?1771741593 | https://www.petlove.com.br/images/products/255888/hd_large/Ra%C3%A7%C3%A3o_Premiatta_Nutri_Care_Light_para_C%C3%A3es_Adultos.png?1770959387 | https://www.petlove.com.br/images/products/255768/hd_large/Ra%C3%A7%C3%A3o_Premiatta_Nutri_Care_Light_para_C%C3%A3es_Adultos_-_15_Kg__3100348-2%286%29.png?1770959313 | https://www.petlove.com.br/images/products/255766/hd_large/Ra%C3%A7%C3%A3o_Premiatta_Nutri_Care_Light_para_C%C3%A3es_Adultos_-_15_Kg__3100348-2%284%29.png?1770959310 | https://www.petlove.com.br/images/products/255767/hd_large/Ra%C3%A7%C3%A3o_Premiatta_Nutri_Care_Light_para_C%C3%A3es_Adultos_-_15_Kg__3100348-2%283%29.png?1770959312
31027527589,"Ração Seca Nutrive Frango, Carne e Arroz para Cães Adultos - 15Kg","- 23% de proteínas: essenciais para a saúde geral, aumento do desempenho e fortalecimento das defesas naturais;<br>
- Combinação do extrato de yucca com zeólita: contribui para a redução do odor e da umidade das fezes;<br>
- Possui prebiótico MOS: promove um melhor aproveitamento do alimento, auxiliando no fluxo intestinal;<br>
- Feita com condroitina e glicosamina, responsáveis pela saúde e proteção das cartilagens e articulações.

<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Nutrive,cachorro/racoes/racao-seca,161.9,137.62,161.9,145.71,4.17,6,True,https://www.petlove.com.br/racao-seca-nutrive-frango-carne-e-arroz-para-caes-adultos/p?sku=31027527589,https://www.petlove.com.br/images/products/270426/hd_large/31027527589_Nutrive_Caes_Adultos_Frango__Carne_e_Arroz_15kg.jpg?1771046522
31027533049,"Ração Seca Select by Monello Controle de Peso Peru, Batata Doce e Maçã para Cães Porte Mini e Pequeno - 15Kg","- Alimento completo com alta digestibilidade e benefícios para a musculatura;<br>
- Atua na saúde intestinal e na manutenção dos pelos graças às frutas e vegetais;<br>
- O DHA presente na fórmula, promove desenvolvimento saudável e longevidade;<br>
- Melhor absorção de nutrientes e renovação da parede intestinal com prebióticos.
<br><br>
- Este produto possui Satisfação Garantida, saiba mais abaixo na descrição.",Select by Monello,cachorro/racoes/racao-seca,252.9,214.97,233.5,227.61,4.0,4,True,https://www.petlove.com.br/racao-seca-monello-select-controle-de-peso-peru-batata-doce-e-maca-para-caes-porte-mini-e-pequeno/p?sku=31027533049,https://www.petlove.com.br/images/products/275328/hd_large/31027533045_Ra%C3%A7%C3%A3o_Seca_Monello_Select_Controle_de_Peso_Peru__Batata_Doce_e_Ma%C3%A7%C3%A3_para_C%C3%A3es_Porte_Mini_e_Pequeno.jpg?1771053983
31027522627,"Ração Seca Pro Health Super Premium Frango Abóbora Blueberry e Cúrcuma para Cães Adultos Porte Médio - 10,1Kg","- A única com Plaqueoff® que elimina o tártaro e as placas bacterianas de forma eficaz;<br>
- Sem corantes, transgênico e aromatizantes artificiais, cuida do bem-estar do seu pet;<br>
- Ingredientes de alta qualidade e palatabilidade com sabor de frango e abóbora; <br>
- Probióticos e fibras oferece equilíbrio da flora intestinal e pelos mais brilhantes; <br>
- Composta por extrato de Yucca, que reduz a quantidade e o cheiro das fezes; <br>
- Grãos com partículas adequadas de acordo com o porte do cão, e auxílio na mastigação; <br>
- Com alto teor de proteína, oferece saúde e vitalidade aos cães adultos de porte Médio.",Pro Health,cachorro/racoes/racao-seca,299.9,254.92,299.9,269.91,3.67,3,True,https://www.petlove.com.br/racao-seca-pro-health-super-premium-frango-abobora-blueberry-e-curcuma-para-caes-adultos-porte-pequeno-31027522625/p?sku=31027522627,https://www.petlove.com.br/images/products/267480/hd_large/31027522625_Ra%C3%A7%C3%A3o__Seca_Pro_Health_Super_Premium_Frango_Ab%C3%B3bora_Blueberry_e_C%C3%BArcuma_para_C%C3%A3es_Adultos_Porte_Pequeno.jpg?1770971360
2664138,Ração Seca Birbo Cordeiro e Vegetais para Cães Adultos - 15Kg,"- Contém transgênico;<br>
- Indicado para cães adultos;<br>
- Reduz o odor e volume das fezes ;<br>
- Possui proteínas de alta absorção;<br> 
- Mantém pele saudável e pelos macios;<br>
- Ração premium com mix de vegetais e cordeiro cozidos a vapor.",Birbo,cachorro/racoes/racao-seca,169.99,144.5,169.99,152.99,3.67,3,True,https://www.petlove.com.br/racao-seca-birbo-cordeiro-e-vegetais-para-caes-adultos/p?sku=2664138,https://www.petlove.com.br/images/products/240095/hd_large/2664117_Ra%C3%A7%C3%A3o_Seca_Birbo_Cordeiro_e_Vegetais_para_C%C3%A3es_Adultos_1.jpg?1770871779
31027533031,"Ração Seca Select by Monello Primeira Nutrição Frango, Cenoura e Banana para Cães Filhotes Porte Médio e Grande - 15Kg","- Alimento completo com alta digestibilidade e benefícios para a musculatura;<br>
- Atua na saúde intestinal e na manutenção dos pelos graças às frutas e vegetais;<br>
- O DHA presente na fórmula, promove desenvolvimento saudável e longevidade;<br>
- Melhor absorção de nutrientes e renovação da parede intestinal com prebióticos.
<br><br>
- Este produto possui Satisfação Garantida, saiba mais abaixo na descrição.",Select by Monello,cachorro/racoes/racao-seca,259.9,220.92,237.9,233.91,5.0,2,True,https://www.petlove.com.br/racao-seca-monello-select-primeira-nutricao-frango-cenoura-e-banana-para-caes-filhotes-porte-medio-e-grande/p?sku=31027533031,https://www.petlove.com.br/images/products/275325/hd_large/31027533028_Ra%C3%A7%C3%A3o_Seca_Monello_Select_Primeira_Nutri%C3%A7%C3%A3o_Frango__Cenoura_e_Banana_para_C%C3%A3es_Filhotes_Porte_M%C3%A9dio_e_Grande.jpg?1771053977
2655589,Ração Seca Prodog Frango e Legumes para Cães Adultos Raças Pequenas e Médias - 3Kg,"- Contém Prebióticos;<br>
- Enriquecido com Ômega 3 e 6;<br>
- Extrato de Yucca, que ajuda a diminui o odor das fezes e urina;<br>
- Possui Polpa de beterraba que contribui para a saúde intestinal;<br>
- Minerais MaxxiVita, que atuam na prevenção de doenças relacionadas ao estresse.",Prodog,cachorro/racoes/racao-seca,36.9,31.37,36.9,33.21,4.59,73,True,https://www.petlove.com.br/racao-seca-prodog-frango-e-legumes-para-caes-adultos-racas-pequenas-e-medias/p?sku=2655589,https://www.petlove.com.br/images/products/370306/hd_large/PRODOG---R-PEQ-M_01-7898039257716-7898039257723-789.png?1771740852 | https://www.petlove.com.br/images/products/370308/hd_large/Made_with_insMind-PRODOG---R-PEQ-M_02-7898039257716-7898039257723-789.png?1771740853 | https://www.petlove.com.br/images/products/370311/hd_large/PRODOG---R-PEQ-M_03-7898039257716-7898039257723-789.png?1771740859 | https://www.petlove.com.br/images/products/370312/hd_large/PRODOG---R-PEQ-M_04-7898039257716-7898039257723-789.png?1771740859 | https://www.petlove.com.br/images/products/370309/hd_large/PRODOG---R-PEQ-M_05-7898039257716-7898039257723-789.png?1771740855 | https://www.petlove.com.br/images/products/370313/hd_large/PRODOG---R-PEQ-M_06-7898039257716-7898039257723-789.png?1771740859 | https://www.petlove.com.br/images/products/370310/hd_large/PRODOG---R-PEQ-M_07-7898039257716-7898039257723-789.png?1771740857
2792437,Ração Seca Origens Frango e Cereais Cães Filhotes - 3Kg,"- Possui EPA e DHA que auxilia no desenvolvimento do cão filhote;<br>
-  Sem corantes e aromatizantes artificiais, cuida do bem-estar do seu pet;<br>
- Ingredientes de alta qualidade e palatabilidade com sabor de frango e cereais; <br>
- Probióticos e fibras oferece equilíbrio da flora intestinal e pelos mais brilhantes; <br>
- Composta por extrato de Yucca, que reduz a quantidade e o cheiro das fezes;<br>
- Grãos com partículas menores de acordo com o porte do cão, e auxílio na mastigação;<br>
- Embalagem com sistema de fechamento em velcro para facilitar no manuseio diário.",Origens,cachorro/racoes/racao-seca,64.99,55.25,64.99,58.49,4.58,31,True,https://www.petlove.com.br/racao-origens-premium-especial-sabor-frango-e-cereais-para-caes-filhotes/p?sku=2792437,https://www.petlove.com.br/images/products/263096/hd_large/Ra%C3%A7%C3%A3o_Seca_Origens_Premium_Especial_Frango_e_Cereais_C%C3%A3es_Filhotes_2311990_%281%29.jpg?1770967735 | https://www.petlove.com.br/images/products/263095/hd_large/Ra%C3%A7%C3%A3o_Seca_Origens_Premium_Especial_Frango_e_Cereais_C%C3%A3es_Filhotes_2311990_%282%29.jpg?1770967735 | https://www.petlove.com.br/images/products/247078/hd_large/RAA9DB_1.JPG?1770881554 | https://www.petlove.com.br/images/products/247080/hd_large/RAOSEC_1.JPG?1770881555 | https://www.petlove.com.br/images/products/247081/hd_large/RAOSEC_2.JPG?1770881558 | https://www.petlove.com.br/images/products/247074/hd_large/RAOSEC_3.JPG?1770881553 | https://www.petlove.com.br/images/products/247072/hd_large/RAOSEC_4.JPG?1770881552
2498730,Ração Seca Besser Natural Premium para Cães Adultos - 25Kg,"- Hexametafosfato de sódio: mantém a saúde bucal do seu pet em perfeitas condições;<br>
- Contém antioxidantes em níveis ideais, atuam na proteção dos tecidos e das células;<br>
- Fórmula com vitamina E, que possibilita um sistema imunológico mais protegido;<br>
- Possui também ômega 3, 6 e zinco, favorece uma pele saudável e pelos brilhantes;<br>
- Com extrato de yucca, ajuda a reduzir o odor desagradável das fezes.",Besser,cachorro/racoes/racao-seca,213.73,181.68,213.73,192.36,4.42,26,True,https://www.petlove.com.br/racao-besser-natural-premium-para-caes-adultos/p?sku=2498730,https://www.petlove.com.br/images/products/276086/hd_large/2498644_%281%29.jpg?1771055419 | https://www.petlove.com.br/images/products/276087/hd_large/2498644_%282%29.jpg?1771055419 | https://www.petlove.com.br/images/products/224034/hd_large/Ra%C3%A7%C3%A3o_Besser_Natural_Premium_para_C%C3%A3es_Adultos__2498644_2.jpg?1770784366 | https://www.petlove.com.br/images/products/224032/hd_large/Ra%C3%A7%C3%A3o_Besser_Natural_Premium_para_C%C3%A3es_Adultos__2498644_1.jpg?1770784363
